wav_filename,wav_filesize,transcript
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400426(049).wav,287532,om om wat te gaan karten of weet ik veel wat mmm
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400513(017).wav,369324,'k weet het niet uhm acrylverf misschien
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400523(051).wav,390444,ah da 's 'k weet niet hoe saai en how ja 'k heb nu eigenlijk wel alles gelezen maar dan vrij rap rap zo
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400612(051).wav,1157356,en ik en ik zeg wel nu kunnen jullie kiezen h ofwel lopen jullie door en dan gaan jullie volgende week vrijdag 's middags hier op school blijven eten ofwel neem je de uitgang of de ingang die je moet nemen h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400397(060).wav,573292,er wordt een muur uh gemaakt zo een beetje symbolisch uh de muur die er ontstaat tussen uh uh laarmans en en zijn gezin
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400216(054).wav,349676,geen idee ardche heeft zij vorig jaar gedaan
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400267(095).wav,427820,en uhm dan terug naar de unief om om nog adressen te gaan gaan zoeken
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400260(138).wav,276464,maar zet dan die van u maar in die in die gewoon in die deftige kamer h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400775(002).wav,297068,'k kan aan jennifer haar mening een keer vragen maar zij is nog in irak geweest
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400426(025).wav,299884,maar katrien ne zondag dat weet stephanie wel zuh
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400620(026).wav,286700,en toen ik hen ontmoette waren ze al een maand bezig ongeveer en hadden ze nog een tachtig kilometer te doen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400190(052).wav,304108,ja maar we stonden niet echt op op de op de helling
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400095(102).wav,275692,en da 's op van die racecircuits dat ge dat kunt doen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400273(145).wav,297388,ik zou wel zin hebben om om nu te gaan tot maandag ja
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400603(081).wav,1146092,uh maar natuurlijk ik heb in aso en tso samen negenenvijftig leerlingen dus een groep van dertig en een groep van negenentwintig dan heb ik misschien voor iedereen een boek en als ze een goed rotatiesysteem uh gebruiken dan dan lukt het om ze allemaal aan het lezen te houden
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400251(061).wav,436140,om daar nu verder van te over te spreken wij gaan naar 't toneel het bewuste toneel uh orpheo
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400711(009).wav,401388,en dan zei ze in dat tweede vakske h daar tekent ge een lijn van de linkerbovenhoek naar de rechteronderhoek
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400690(038).wav,275372,ah ja maar uh ja 'k kan niet
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400652(153).wav,429292,waar dat er bij ieder uh manifestatie dus bij iedere iets h dat er een halte was van een bus
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400782(079).wav,468076,'k zie dat niet zo perfect voor mij ja ik ken ook niet direct iemand
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400762(032).wav,358252,het nadeel van minidisc dan is de prijs is nu wel sinds een aantal jaren is enorm gezakt
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400489(120).wav,289836,en de flikken die komen daardoor gereden tegen een snelheid van ik weet niet wat
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400190(012).wav,491244,en dat je eigenlijk maar tien seconden ziet en je herkent niemand bijna niemand die voorbijkomt
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400308(074).wav,388524,en wat deden die realisten en wat deden goya die maakten een maatschappelijk gengageerde kunst
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400530(021).wav,563820,maar dan blijft ze nog een een groepje in luzern drie dagen en uh ja vroeger deed ze v reisbegeleiding in de verenigde staten
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400462(014).wav,637868,dat ge dus eigenlijk zou moeten zeggen 't is beter dat dat gepeupel wat hij noemt de bomen hier dus ommen en zich kan verwarmen dan dat den duits dat allemaal aangeslagen heeft h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400793(014).wav,435052,dan heb ik een detailopname 'k heb mij een sfinx gaan uitzoeken die nog tamelijk ongeschonden was
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400794(011).wav,269356,mja ik zie hier ietske cirkelvormig
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400233(126).wav,274924,kijk 'ns hier hoe zwaar geladen ik was goh
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400789(051).wav,1552748,en na hoeveel opnames n hoeveel foto's weet ik niet meer maar het verdict was begin verleden jaar ja begin verleden jaar was hooggradige agressieve klierkanker
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400233(127).wav,353580,mijn brede schouders ja ge ziet het niet echt
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400520(031).wav,410860,en was ze zij niet mee en uhm mo morgen gaat hij ook mee naar leuven dus ja
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400778(094).wav,298476,ah ik herinner mij niet 'k heb waarschijnlijk iets betaald in 't begin van het jaar dan
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400424(203).wav,273964,maar allee daarvoor doet de toch een efforke als ge niks bijkans in kas niet meer hebt katrien
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400092(275).wav,358380,en dan staat er voor de ouders staat er dan buiten aan 't hotel staat er den aprs-ski buiten h klaar
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400461(030).wav,277228,dat kind is heel gevoelig en ja die zit dus met dat probleem
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400333(024).wav,335532,met alle zaken uh je krijgt beelden te zien uit peenemunde en dergelijke meer
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400094(398).wav,315372,de derde 's avonds breng ik 'm
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400431(056).wav,320940,'t staat daar ook een oma en een opa op denk ik 't is de broer van willy
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400384(037).wav,299884,mmm misschien kunt de ook nog meedoen kunnen we weer winnen want 't is met allemaal slimme
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400315(007).wav,276588,dat was uh om te beginnen een schuld van vierhonderdduizend frank aan de brouwerij bijvoorbeeld
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400752(041).wav,353772,we hebben dan ons naar 't einde van het plein begeven en dat was nochtans snikheet maar dat was echt een drassig veld
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400290(051).wav,507564,dus da 's iets dat 'k z dat 'k zou moeten zeggen en dan ook zo als bijvoorbeeld parijs dat dat zo altijd maar op 't laatste moment gevraagd wordt
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400305(117).wav,348784,en dan zat ik naar de veertig uren ja da 's verantwoord tenslotte h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400304(001).wav,282092,en ik zie daar de titel staan sabena vraagt concordaat aan
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400778(032).wav,1221036,en hij gaat zich dus inschrijven en ze vragen daar echt enorm enorm veel dingen uhm zodat ze zelfs allee zijn hele psychologie kennen zijn hele karakter echt alle details over hem weten zodat hij zich zo goed mogelijk op uh zodat ze zo goed mogelijk het rollenspel aan hem kunnen aanpassen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400794(030).wav,1166892,nee ja da 's ook achteraan in dien tempel dat
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400461(044).wav,263084,uh anders had diejen al lang niet meer naar diejen drieling omgekeken
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400380(025).wav,280876,nee ik ben nog niet tegen ne container gefietst h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400611(031).wav,1146220,dus hij was in die frituur een zakje frieten gaan halen was dus naar de rand van de weg gegaan had een wagen zien aankomen was blijven staan maar was dus zo dronken dat ie op 't moment dat die wagen vlak bij hem is eventjes vooruit wankelt en hij wordt dus aan aan 't been geraakt
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400743(004).wav,375084,en waarschijnlijk sluit die dan aan op nen andere internationale route
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400772(054).wav,531692,en toen zei die ja ik ga seffens met die weg met uhm barbara en en uh hoe heet die weer en erik
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400804(002).wav,290220,ja da 's juist en eigenlijk ik vind dat wel leuk
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400393(042).wav,336364,maar ik denk ze voelen toch ook materieel dat het uh niet zo veel verbeterd is
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400384(082).wav,454956,mmm eigenlijk verdoet de toch veel tijd met plannen h ja maar over twee jaar misschien minder
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400605(039).wav,316780,uh dat zijn er ook vierentwintig geworden denk ik
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400229(011).wav,279852,de kip een ei leggen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400455(084).wav,302124,maar als je daar dus tweehonderd meter van weg bent dan zijn d'r geen toeristen meer
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400194(057).wav,384044,en het gaat om omtrent de detective die die de levensloop nagaat van een persoon
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400233(176).wav,327148,ja 't was wel leuk om ne keer te overnachten en nen douche te kunnen nemen vond ik
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400622(040).wav,421676,'k ga mijn oudste fiets meebrengen naar hier en die kan daar dan staan en zo ja
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400757(049).wav,314924,en 'k ging op een avond gaan wandelen en om acht uur we staan daar aan die bushalte en 't kwam lijk geen bus af
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400188(116).wav,359980,dan gingen we naar de zee naar naar naar het strand dan had ik schrik hoor
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400194(074).wav,307500,maar dat kan ook een heel zware job zijn ja maar daar is heel veel verschil in h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400797(019).wav,312044,of dat daar uh uh boordstenen zullen daar waarschijnlijk komen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400384(131).wav,297004,is toch anders en op hagelstein kom ik dan al veel minder
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400786(003).wav,272364,rechtover u stonden vier koeien
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400617(072).wav,278060,en voor haar als wij dan ons best deden en daar genteresseerd in waren dat was voldoende voor haar
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400070(398).wav,721516,als ik zie hoe die omgaat als die hier komt babysitten met ons kinderen dan is dat nen andere stijl als als eva croeks bijvoorbeeld
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400801(033).wav,269548,de wind was nog vrij sterk eigenlijk en 't was nog vrij koud
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400268(022).wav,369964,dus uh uhm ja bomma maar blijven zagen twee weken aan een stuk
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400297(046).wav,346988,de lessen zijn pas begonnen en om dan al onmiddellijk vrij te geven h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400522(056).wav,262060,maar in feite ja was dat eigenlijk niet zo wreed plezant zun
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400063(351).wav,259308,en dan belt ze zo van ik wil gaan winkelen en dan moet 'm brossen zodat zij kan gaan winkelen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400099(064).wav,353964,ik heb wel den indruk dat die op z'n mdo van de matthias durven die niet veel zeggen zuh
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400456(120).wav,263084,in dendermonde hebt de daar den dender daar moest de uwen neus ophalen tot en met
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400515(013).wav,304300,ja maar ja 't is meer uh om die kindjes wat in hun handen te geven h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400438(054).wav,390188,omdat ze hoorde dat wij naar mexico geweest waren en naar uh venezuela
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400301(019).wav,437996,en uhm en dan keken ze weer ne keer de weg op ze keken nog azo ne keer in de richting van onze huizen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400097(219).wav,281004,ah woensdagavond kan ik trouwens moet ik naar gert
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400367(042).wav,271404,of als er te veel uh aangetrouwden bijkomen dat ze dat ook ne keer op een bepaald moment gaan stoppen h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400458(018).wav,390380,terwijl jullie je vergrijpen aan het kind dat uit onwetendheid alles toelaat
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400429(055).wav,431148,ja 'k heb hem gewoon gezegd zei stephanie dat 'k ik daar echt geen zin in had om daar gewoon maar te zitten en te drinken
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400635(062).wav,721388,'k weet niet of dat veel succes zou hebben dan nog dat die verenigingen gewoon zouden wegvallen of of ge gedoemd zijn om te verdwijnen gewoon omdat ze gee geen geen leefbaarheid niet meer hebben h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400614(066).wav,264876,'t was wel uh de moeite waard eigenlijk zo dat museum
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400788(038).wav,423916,en de algemene regel was wel die daar al een jaar humaniora gevolgd hadden die konden gemakkelijker binnen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400367(001).wav,351916,nee dus valrie vraagt nen burger ga je naar de biowinkel achter burgers of niet
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400557(044).wav,329324,allee ja vorige kerstdag al tweeduizend en n zal dat dan geweest zijn zeker
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400637(099).wav,661740,hebt er toch nog niks van gehoord nee dus het zou kunnen op uh we hebben nog een laatste samenkomst zo van van alle agenten samen uhm rond den twintigste december
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400214(051).wav,446316,da 's van den beenhouwer nen doodsimpelen beenhouwer
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400797(003).wav,342060,'k zal die ne keer maaien eigenlijk er zal nog genoeg uit schieten en op staan
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400315(012).wav,355884,en die noteert dus gewoon alles wat in dat huis staat en die was meerderjarig
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400520(022).wav,329004,hij doet alles wat dat ie moet doen maar zo tijdens vergaderingen dat ie nooit niet veel zegt
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400297(110).wav,278316,of iemand van eenenvijftig die denkt nog vier jaar en ik ben ervan af
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400311(090).wav,470188,tapetij tapijthandelaars dus daar in zuid-west-vlaanderen zit heel veel geld
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400426(036).wav,337324,maar allee ja ik weet het niet zuh
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400763(055).wav,557356,dan denk ik nog dat dat ok uhm de omzet gaat gigantisch stijgen want wie gaat er dan in godsnaam nog ne cd kopiren
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400184(060).wav,690540,ja 'k zijn 'ns benieuwd wanneer dat den alex uh echt voor development gaat beginnen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400724(023).wav,256364,ja nee oh 'k wil terug op reis
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400437(083).wav,272108,denk 'k hoop het ja ah zo'n waardevolle dingen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400797(004).wav,389420,want uh in juni komt de stad lokeren de bermen maaien h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400214(103).wav,299756,ongetwijfeld maar die heeft echt wel een heel knap appartement hoor
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400246(227).wav,302188,ik denk vaak h weet ge wat leerlingen de meeste leerlingen nog altijd zijn
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400755(010).wav,328812,en 'k geef nu zeven jaar les dus dat kan niet anders 'k herinner mij nog ik had iets laten staan in de quick
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400297(027).wav,399660,en dat ze eigenlijk maar vier dagen naar tongeren moeten komen maar van die kwam de vraag
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400366(029).wav,322352,is dat zolang moet je nog vijftien jaar gaan werken nu zie je dat nog zitten
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400185(040).wav,453740,waarschijnlijk rond half april en en en gij rond uh rond half mei
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400741(023).wav,320748,een glazen koepel waarin deels een restaurant gemonteerd is
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400780(026).wav,273068,maar dat zou in de in de paasvakantie zijn zei hij dat gesprek
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400482(001).wav,375596,dus over een god die neerdaalt naar de aarde en die plotseling uh gehuil gehoo hoort in de bergen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400266(067).wav,698156,hoe zit dat in zijn werk een huisbaas verhuurt aan de gemeenschap en de gemeenschap uh huurt uhm geeft een een een borg aan die huisbaas
