wav_filename,wav_filesize,transcript
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700093(006).wav,135404,voor uh komkommer in schijfkes en voor tomaten ja want mieke heeft ze al gehaald
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008126(096).wav,107628,xxx xxx hulst wel een virusscanner dus
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701202(019).wav,140412,'t is entwa van uh eenentachtig procent polyester en negen uh tien procent frusco of zoiets
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006943(081).wav,205772,uh vijf september gaan we in uh uh de speakers in delft spelen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901164(002).wav,71948,oh ggg 'k ben nogal moe de vergadering is wat tegengevallen deze namiddag
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006958(008).wav,199244,en uh dat meisje achter de balie die ging dan van alles aandragen en liet ons liet mij dan gewoon ook zitten met nog wat meer andere mensen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701204(016).wav,75036,uh ja dacht ik van ja da 's met voorbedachte raad maar uh
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008334(068).wav,99788,die hebben nog steeds geen duidelijke lijsttrekker en ook geen geen duidelijke koers waar ze staan
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901053(087).wav,86124,ja dat uh dat zou wel eens kunnen zijn ja nee neen ik ik denk het niet en ja
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008172(037).wav,81532,en nou zat ie bij peter zat ie koffie te drinken ja zegt ie dan kom ik uh kom ik straks nog wel effe langs
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008089(087).wav,93532,oh ja en heel duur en dit heb ik gewoon uh geleend van uh collega van die uh van m'n begeleider
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008074(084).wav,68204,en nou moet die ander 't even krijgen maar 'k ben d'r uh ggg gisteren eind van de middag geweest
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701185(024).wav,119852,ik zeg ja hoeveel jo hoeveel moet ik u ja vijftig cent zei 'm en hij heeft zo een sigarendoosje en daar steekt hij dat dan in
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008252(016).wav,134444,die overigens nog steeds in de bestuurskamer hangt die uh geeft dat ook eigenlijk aan dat er straks met 't nieuwe systeem uh vier mensen in de directie zitten
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700019(018).wav,154604,uh ge moet niet ge moet niet ja maar wij komen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701176(045).wav,75980,ja maar de die de school heeft de naam van 't diploma veranderd
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701051(087).wav,108524,ja en dan 's morgens hebt de 't allee overnacht dus 's morgens hebt de dan uw yoghurt h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008212(006).wav,66028,ja en dan zegt ie nog dat 't gesprek integraal zal worden opgenomen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700014(014).wav,250572,ja ze mag absoluut niet gaan werken en ze moet den dinsdag en acht dagen moet ze terug naar diejen professor
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006783(006).wav,147404,ik dacht dat jij zo'n computergenie was ik ja ja nee man
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv900034(023).wav,148716,uh d ja daar staat n paragraaf in van afzonderlijk verblijf h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008249(038).wav,85532,en de regisseur van die film heb ik opgeduikeld en die gaat uh een stuk schrijven over z'n eigen film
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006760(051).wav,157324,nee oh hij heeft wel een beetje een uh shaggy uh mood gehad maar dat was meer omdat ie niet wist wat ie aan moest trekken
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008245(064).wav,68124,mm-hu ja over uh mystici verschillende sprekers
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006804(040).wav,156268,ja dus uh daar wil ik effe gaan kijken en ja daar is de kleedjesmarkt en d'r zijn wat optredens
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008245(018).wav,77180,uh een dus academie voor spirituele integratie in krommenie
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008255(011).wav,102012,tot wanneer kan 't uh ja ik geloof iets van zevenentwintig oktober oh dan moeten wij helemaal niet naar ameland
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901052(065).wav,109916,of is het eigenlijk om serieuze dingen mee te doen ja voornamelijk om mee te chatten en te e-mailen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006803(056).wav,252460,nou had ik dan post was naar de vrijwilligers gestuurd ja van uh dat ze daar toch al een poosje mee bezig waren
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006777(055).wav,213484,dus dat is uh ja 't je zag echt dat 't uh kroes oh maar ze hebben ze gewoon van die baby die kop d'raf gehakt
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008196(097).wav,80476,uh ik had van lineke een uh ka uh uh briefje gekregen met uh jullie bedanken
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008104(063).wav,78604,ja en 't was ook nog de dag dat uh dat 't onze ju jubileum was
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008309(001).wav,67596,oh dus uh ze z d'r wordt niet gezegd van u kunt nu spreken of zo nee oh
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008194(005).wav,121484,dus als ik al een druppel opvang heb ik er nog niks an nee dus ik dacht nou 'k zal 'ns slim zijn en uh 'k haal die kattenbak weg
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006795(023).wav,137996,dat is uh geloof japans sui masen nee nooit van gehoord
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701136(055).wav,94924,goh ik heb di ik heb iets ggg iets uh iets raars gehad trice
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008177(026).wav,77276,dat wil zeggen dat was eigenlijk de basis-uh-zaak en toen ben ik dus naar apeldoorn geweest
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008094(060).wav,127388,ja en uh toen gingen we naar een museum met uh oude botten van prehistorische dieren
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006791(059).wav,216044,maar goed in uh japan is dat wel gelukt en na een tijdje in japan uh wer kregen ze geen contract meer alle twee alleen zeg maar
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006911(021).wav,228396,altijd 'tzelfde h maar was wel leuk ja en uh dan zitten we een beetje van uh voor optredens h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901102(026).wav,75084,van die n die bij mij in de klas zit h ja en uh ik ken die stefanie ook h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008010(083).wav,73372,ja dus dan doen ze 't parcours niet zo snel dat betekent dat je op twee of drie plaatsen ze langs kan zien komen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006846(066).wav,161484,groot uh bedrijf valt dat natuurlijk niet zo op nee maar goed uh
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008301(010).wav,146028,ja en dan is 't heeft u een momentje en dan moet zo'n doos die daar achter de computer zit beoordelen of dat 't ernstig genoeg is om jou terug te laten bellen door een assistente van de huisarts
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701074(033).wav,76364,uhm ja 'k zal het 'k ga 't proberen op cd te schrijven dan h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700080(001).wav,192556,zo van die van die blauwe standaardjes die gebruikt worden om de weg te wijzen in de gangen en zo
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006838(015).wav,128876,net als dat je een paprika of een tomaat doet doppen dus dan heb je een dekseltje
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701311(035).wav,71340,en xxx maar gaat er examen mee afdoen ik zei tegen ma als ze er een bluts in doet dan koopt ze die h ja
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700191(052).wav,200140,mmm nee want uiteindelijk uh het allee ja 't 't is geen kleine beslissing uiteindelijk h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008303(043).wav,66476,nou uh ja wat er nou precies mee gebeurt uh d d
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008174(089).wav,90028,uh want die wee weet ik niet zo uit me hoofd maar op pioneer en uh audio of wat dan ook uh
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006730(018).wav,135884,mmm nou ik weet niet toen had ik toch wel zoiets van nou 't lijkt me toch eigenlijk wel hartstikke leuk ja
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701114(069).wav,99420,uhu en uhm nadien ggg hebben me nog gestapt in dinge
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008305(038).wav,81420,an broers wil niet mee h nee nee mmm
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006962(051).wav,320844,dan uh dan wordt 't ook echt een project van vele jaren maar je kunt toch ook gewoon eerst als advocaat gaan werken en dan 'ns en dan kijken hoe dat bevalt
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901165(073).wav,69932,misschien nog een borrel drinken ggg jakkes een borrel
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901065(035).wav,73004,ah ja dat zijn die met die met die brede met die opgeblazen dingen zo
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701202(064).wav,97468,han vond 't belachelijk achter dat ie met va gevrijd had en met lisa en dan nog een hele resem
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008027(090).wav,136044,en d'r xxx zoiets van ja goed uh dat was dus naar school gaan d'rna meteen werk en d'rna weer uh r rechtdoor naar school en tussendoor nog effe wat huiswerk maken
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008103(073).wav,70028,mmm maar uhm dus hij had 't er wel regelmatig heel slecht gehad
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008049(036).wav,73756,maar dit was echt een interne error ja ja toen zei d hij zegt toch niet voor niks dat je de helpdesk moet bellen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008306(096).wav,66076,ja gaat snel h echt ongelooflijk ja en uh hij is alweer een stukje zwaarder geworden
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv900255(009).wav,208204,en wat moet ge leren xxx over 't theater uit de zestiende en zeventiende eeuw
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008057(095).wav,99244,ja ja je kan me die wel 'ns meenemen ja en wat zei je net tegen papa over die spoorwegen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008186(046).wav,71116,ik vond 't zelf heel lelijk ja vind dat ook niet mooi xxx jeetje zing ik zo
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008346(082).wav,157548,ja en uh nou toen heb ik dus dinsdagavond vanaf ik denk tien over acht tot uh tien over tien zo ongeveer uh bij omniworld gezeten
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008104(042).wav,108828,maar dan heb ik dus uh geen paprika wat heb jij voor eten uh effe kijken ik heb uh
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701046(048).wav,109804,en dus n van die twee die moet nog uhm zijn doctoraat beginnen op te zetten die is momenteel aan 't lezen en zo
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006943(057).wav,135244,ik weet 't niet namelijk ja volgens w ja ik weet 't volgens mij wel
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008236(008).wav,124732,ja ja ik ben met sanne en twee andere vrienden van missy en jongeware ben ik uh een weekendje nou ja iets leuks gaan doen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006962(017).wav,139244,nee ja ik wil nog wel een keer doctor worden maar anders word jij dat gewoon zullen we dat afspreken
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006882(055).wav,164332,mm-hu ja en de rest ik heb uh de reisverzekering wel weer ingeschakeld
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008015(021).wav,76732,maar dan uh kan die d'r gewoon overheen hangen want anders uh trapt ie dadelijk een keer 't uh 't gaas in mekaar
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008249(065).wav,85532,dus da 's ook wel prettig leuk voor je royalties ja ja ik geloof dat 'k op op wat zat ik nou
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006919(036).wav,130604,ralf gaat nou een tosti voor mij maken ja hou maar effe op over werk ik heb ook honger
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008329(079).wav,99132,zo en ik dacht nou want norma eigenlijk zou kersten ook blijven slapen maar die voelde zich niet zo goed dus die was niet gegaan
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008249(083).wav,122188,als als veel mensen je tekst al gezien hebben en niemand komt met echt gefundeerd commentaar uh dat er inderdaad nog best wat aan had kunnen veranderen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006919(009).wav,218924,nee ggg nee zeg nou ik heb misschien uh binnenkort wel een vriendinnetje
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008151(035).wav,73916,ja ja ja nou ja interesting h uhm i zou ik uhm
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006756(052).wav,136172,naar welke film uhm uh a beautiful mind
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv900178(005).wav,204684,zo buiten een paar keer laten spelen voor uh aan de omgeving te wennen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901054(041).wav,133644,kazen zijn ook uh uit den boze de meeste kazen uh van zo franse kazen van brie en camembert en uh
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901164(015).wav,165228,enfin we zullen wel zien wat het wordt maar dus blijkbaar is er al een uh parallel met die groep met dieje schrijfgroep is er politiek overleg geweest op het kabinet
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008190(060).wav,89532,kijk als 't heel mooi weer is gaan we alle dagen fietsen mmm zo is dat
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006913(052).wav,186668,oh ja nou en ma belde vandaag nog mmm was helemaal alleen zeker
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006870(081).wav,157644,want uhm uh vind je 't leuk als desire en ik en brian langskomen met de foto's
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006779(029).wav,166316,en dan moet de mij in dienst nemen ja en dan gaat gaat er nog meer geld uit
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700075(112).wav,176044,en uh ja maar zegt ze ja 't is toch beter om te bellen in plaats van uh via e-mail
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006726(004).wav,151404,ik zou toch bij jou blijven slapen morgenavond omdat ik vrijdag moet lesgeven in nijmegen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006906(013).wav,284652,nou die pruik die zat dus verkeerd dus toen zegt die ene die denkt ik moet nu wat die zegt tegen hem ben je naar de kapper geweest
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008190(058).wav,102812,of een uh nou ja iets uh in 't engels van n of andere schrijver die wij behandeld hebben
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901033(072).wav,70444,ah da 's wel ja en ga je dat nog doen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006985(020).wav,131052,mmm volgens mij moet je iets iets met peper of zo
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008091(014).wav,167852,want toen hadden we in parnassos had ik afgesproken met maarten en toen uhm uhm xxx hadden we alleen maar heel kleine studeercabine
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006883(054).wav,142668,en ze gaan gewoon klikken en ze komen daar gewoon als 't ware toevallig terecht maar dat heb je is natuurlijk niet toevallig
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701125(034).wav,155852,zo stonden mijn licentiaatsverhandeling en de verscheidene seminarieopdrachten die ik dit jaar heb uitgevoerd in het teken van reclame brand management en corporate image communicatie
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008232(053).wav,84156,maar ik zeg dan ga je gewoon een keertje mee kijken en dan ga je daarna 'ns bij alstavo kijken of je gaat nog bij een ander kijken
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008032(013).wav,81724,en toen uh had een ander weer heel veel van groepjes mensen en lekker zitten eten of de groep of zo
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006736(062).wav,193868,volgens mij door uh mmm ja nou ja ggg
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701121(031).wav,75564,ja ik denk het ook wel uhm ik moest nog iets vra ah ja weet de al iets van werk of zo
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006866(063).wav,134156,ja ook 't uh ook 't hele contentbeheersysteem en zo d'rachter
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700206(098).wav,157132,en nu vragen die mensen of dat wij volgend jaar zouden willen meegaan naar nieuw-zeeland
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008351(047).wav,71164,en mama had de vorige keer gezegd van ja ga nou mee ze hebben vast ook wel iets een broodje kaas hoor
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008307(078).wav,150620,dat is de wir haben es gewusst-quiz en die quiz gaat uitsluitend om uh pijnlijke feiten uit de geschiedenis die we liever uh verborgen houden
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901165(078).wav,87516,mm-hu en ze brengt ne producer mee die heel onervaren is
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008107(004).wav,117484,en uhm ja groep vij uh drie v of wacht g groep vier vijf die gingen alleen op pad want da 's een hele moeilijke groep
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901056(039).wav,86124,nu is dat eigenlijk puur op papier dat er zo een commissie bestaat h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008191(087).wav,70188,nee behalve natuurlijk mensen met een uh aristocratische inslag
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901143(014).wav,76012,ja nee gij gaat die niet zien h want die kinderen die kinderen die zitten al lang in de opvang dan h uh
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008312(094).wav,74076,een draadtelefoon die ku kun je niet mee rondlopen ik kan wel maar dan zit je aan een draad
